genre_title,title,author,rating,views,status,categories,published_date_in_days,updated_time_in_days,latest_chapter_number
Đoản Văn,Phùng Thu FULL,Tô Thập Ngũ,7.0,1456,Full,"Đoản Văn, Truyện Teen, Ngôn Tình",150,150,14
Đoản Văn,Thư Tình Của Anh,Khuyết Danh,7.4,1359,Full,"Đoản Văn, Đô Thị, Ngôn Tình, Truyện Sủng",120,120,8
Đoản Văn,Sao Mợ Không Về Thăm Cậu Hai,Tối Đa Sáu Giây,8.1,1971,Đang ra,"Đoản Văn, Đam Mỹ",300,180,21
Đoản Văn,Tôi Bóc Kẹo Cho Em Ăn Nha,Nhất Khúc Lê Hoa Bạch,8.2,1854,Đang ra,"Đoản Văn, Đô Thị, Ngôn Tình, Truyện Sủng",240,150,11
Đoản Văn,Câu Chuyện Tình Yêu Nơi Công Sở,Bành Bành Mãn,8.1,1494,Full,"Đoản Văn, Đô Thị, Ngôn Tình",120,120,5
Đoản Văn,Bá Tổng Là Yêu Tinh Dính Người,U U,8.3,1269,Full,"Đoản Văn, Đô Thị, Ngôn Tình, Truyện Khác",120,120,4
Đoản Văn,Ánh Sáng Trong Bóng Tối,Băng Đường Lệ Chi,7.5,1269,Full,"Hài Hước, Đoản Văn, Đô Thị, Ngôn Tình",120,120,5
Đoản Văn,Bánh Đào,Tố Đông Tường,8.3,1533,Full,"Truyện Ngược, Cổ Đại, Đoản Văn, Ngôn Tình, Huyền huyễn",180,180,3
Đoản Văn,Đại Háo Sắc Giả Mù Hàng Ngày,Hỉ Hoan Đường Đích Thiếu Nữ,7.5,1245,Full,"Đoản Văn, Ngôn Tình",120,120,4
Đoản Văn,Xuyên Thành Mẹ Kế Pháo Hôi Của Nam Chính Trong Niên Đại Văn,Tửu Yểu,7.5,1425,Đang ra,"Truyện Nữ Cường, Hài Hước, Điền Văn, Đoản Văn, Đô Thị, Trọng Sinh, Ngôn Tình, Nữ Phụ, Truyện Sủng",150,150,5
Đoản Văn,Kế Hoạch Câu Cá,Lịch Lí Lí,8.0,1248,Full,"Đoản Văn, Đô Thị, Ngôn Tình, Truyện Sủng",120,120,6
Đoản Văn,Hôn Nam Phụ,Qqqq,7.2,1360,Full,"Cổ Đại, Đoản Văn, Đô Thị, Ngôn Tình, Xuyên Không",180,180,3
Đoản Văn,Nhật Ký Nhìn Trộm Ông Xã Ngoại Tình Ntr,Kim Vãn Khai Cao Thiết,7.5,3742,Đang ra,"Đoản Văn, Đô Thị, Ngôn Tình, Truyện Khác",150,150,9
Đoản Văn,Phu Quân Của Ta Có Hai Sợi Dây Duyên Phận,Phong Xúc Cầm Minh,7.5,3275,Full,"Cổ Đại, Đoản Văn, Ngôn Tình, Huyền huyễn",150,150,13
Đoản Văn,The Fake Fairy Tale,Miêu Miêu Thích Viết,8.5,1361,Đang ra,"Đoản Văn, Linh Dị, Truyện Teen",150,150,14
Đoản Văn,Phương Thức Khiến Anh Ấy Tự Dâng Tới Cửa,Xảo Khắc Lực A Hoa Điềm,8.0,1449,Full,"Đoản Văn, Đô Thị, Ngôn Tình, Truyện Sủng",120,120,4
Đoản Văn,Sau Khi Xuyên Thư Ta Nỗ Lực Khiến Chồng Phá Sản,Tam Hoa Tịch Thập,7.0,3238,Đang ra,"Truyện Nữ Cường, Hài Hước, Đoản Văn, Đô Thị, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng",150,150,50
Đoản Văn,Cả Nhà Xuyên Đến 60 Nữ Phụ Mỹ Nhân Kết Hôn Với Quân Ca Nơi Hải Đảo,Dung Dung,7.0,1265,Đang ra,"Truyện Nữ Cường, Hài Hước, Điền Văn, Đoản Văn, Đô Thị, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Gia Đấu",120,120,5
Đoản Văn,Mèo Trước Nhà Tổng Tài,Ngải Khương,7.5,1533,Đang ra,"Đoản Văn, Đô Thị, Ngôn Tình, Huyền huyễn",365,150,6
Đoản Văn,Nụ Hôn Của Phù Châu,Đêm Nay Bừng Sáng,7.3,1188,Đang ra,"Đoản Văn, Truyện Khác, Tiên Hiệp, Xuyên Không, Huyền huyễn",150,150,5
Đoản Văn,Ta Nhặt Được Vai Ác Trong Thùng Rác,Ngọc Thực Cẩm Y,7.0,1396,Đang ra,"Dị Năng, Truyện Nữ Cường, Hài Hước, Điền Văn, Đoản Văn, Đô Thị, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Gia Đấu, Huyền huyễn",120,120,9
Đoản Văn,Tình Yêu Tác Hợp FULL,Từng tuần trôi qua,7.6,4997,Full,"Đoản Văn, Ngôn Tình",150,150,17
Đoản Văn,Truyền Thuyết Bạch Long FULL,Mễ Hoa,7.7,2690,Full,"Cổ Đại, Đoản Văn, Ngôn Tình, Huyền huyễn",150,150,15
Đoản Văn,Đều Nghe Hoàng Hậu Hết,An Thành Dĩ Nam,7.7,1410,Full,"Cổ Đại, Đoản Văn, Ngôn Tình, Truyện Sủng",120,120,4
Đoản Văn,Truyện Ngắn Được Viết Từ 800 Năm Trước,Phù Bất Tô,7.1,1396,Đang ra,"Đoản Văn, Đô Thị, Ngôn Tình, Xuyên Không",300,180,5
Đoản Văn,Yểu Yểu Không Linh,An Thành Dĩ Nam,7.8,1240,Full,"Cổ Đại, Đoản Văn, Linh Dị, Ngôn Tình, Huyền huyễn",120,120,4
Đoản Văn,Sau Khi Nam Chính Có Thể Đọc Được còm Men,Thư Thính Phong Ngâm,8.0,1256,Full,"Cổ Đại, Đoản Văn, Ngôn Tình",120,120,4
Đoản Văn,Nhập Hoạ,Thiên Phàm Quá Tẫn,8.0,1970,Full,"Cổ Đại, Đoản Văn, Ngôn Tình, Huyền huyễn",180,180,7
Đoản Văn,Năm Tháng Có Em,A Kỳ Tam Thiên Tuế,7.8,1404,Full,"Hài Hước, Đoản Văn, Đô Thị, Ngôn Tình, Truyện Sủng",120,120,5
Đoản Văn,Tái Sinh Cùng Cô Em,Khuyết Danh,8.2,2321,Full,"Đoản Văn, Đô Thị, Trọng Sinh, Ngôn Tình",180,180,10
Đoản Văn,Thất Tình Quá Lâu,Bát Phân Bão,7.8,3943,Full,"Đoản Văn, Đô Thị, Đam Mỹ",180,180,28
Đoản Văn,Tham Niệm,Thất Nguyệt,7.2,2875,Full,"Đoản Văn, Đô Thị, Ngôn Tình",180,180,12
Đoản Văn,Tuế Tuế An,Trường An Đào Đào,8.0,1678,Full,"Cổ Đại, Đoản Văn, Ngôn Tình, Truyện Cung Đấu",180,180,4
Đoản Văn,Bạn Thân Sinh Con Cho Chồng Tôi,Phản Mại Cố Sự Đích Miêu,8.4,4833,Full,"Đoản Văn, Đô Thị, Ngôn Tình",180,180,10
Đoản Văn,Gia Đình chồng Hụt Rách Nát Của Tôi,Phản Mại Cố Sự Đích Miêu,8.1,2579,Full,"Đoản Văn, Đô Thị, Ngôn Tình",180,180,10
Đoản Văn,Hậu Cung Hài Tử Vương,Thất Nguyệt,7.5,1991,Full,"Cổ Đại, Đoản Văn, Ngôn Tình",180,180,15
Đoản Văn,Chuyện Người Đẹp Và Chó Hoang,Sinh Vi Hồng Lam,7.2,1112,Đang ra,"Đoản Văn, Đam Mỹ",180,150,17
Đoản Văn,Độc Thoại,Tại Lăng Thần Chi Tiền,7.4,1648,Full,"Đoản Văn, Ngôn Tình, Truyện Sủng",180,180,4
Đoản Văn,Hái Lê,Niệm Tứ,7.9,2044,Đang ra,"Đoản Văn, Đô Thị, Đam Mỹ, Truyện Sủng",240,180,17
Đoản Văn,Sát Thủ Tiên Sinh Và Tiểu Mỹ Nhân,Bổn Tiên Sinh,7.2,1677,Đang ra,"Cổ Đại, Hài Hước, Đoản Văn, Đam Mỹ, Truyện Sủng",180,180,14
Đoản Văn,Có Chuyện Tình Nào Với Chú Kết Thúc Hạnh Phúc Không FULL,Tỉ Ba Bặc,7.6,3816,Full,"Đoản Văn, Ngôn Tình",180,180,10
Đoản Văn,Bạn Trai Cũ Mất Trí Nhớ,Khuyết Danh,8.3,3196,Full,"Đoản Văn, Đô Thị, Ngôn Tình",180,180,9
Đoản Văn,Ta Và Lão Chồng Đấu Trí Hàng Ngày,Nhất Thiểm Nhất Thiểm Lượng Tinh Tinh,8.0,2528,Full,"Cổ Đại, Đoản Văn, Ngôn Tình",180,180,10
Đoản Văn,Đợi Được Tình Yêu,Tạ Lạp Cách Đích Tuyết,8.2,3453,Full,"Đoản Văn, Đô Thị, Ngôn Tình",150,150,12
Đoản Văn,Hàng Xóm Mù Của Tôi Là Kẻ Sát Nhân FULL,Diệp Tiểu Bạch,7.2,1310,Full,"Đoản Văn, Linh Dị, Ngôn Tình",180,180,9
Đoản Văn,Phu Quân Lại Muốn Đánh Lộn FULL,Ô Kỳ,7.6,5053,Full,"Cổ Đại, Đoản Văn, Ngôn Tình",180,180,20
Đoản Văn,Sau Khi Xuyên Thành Nữ Chính Trong Truyện Ngược,Lạc Khê Nhi,8.5,3239,Full,"Cổ Đại, Đoản Văn, Ngôn Tình, Xuyên Không",150,150,6
Đoản Văn,Con Dâu Mới Là Chân Ái,Môi Ngật Thổ Ti,7.4,1367,Full,"Đoản Văn, Đô Thị, Ngôn Tình",120,120,3
Đoản Văn,Gặp Lại - Tiểu Thất Tể Tử,Lychee Mận Đỏ,8.5,1640,Full,"Đoản Văn, Đô Thị, Ngôn Tình, Truyện Khác",120,120,9
Đoản Văn,Hoa Tường Vi Của Bác Sĩ Đàm,Bạch Nhật Mộng Hoạn Giả,7.9,1891,Full,"Đoản Văn, Đô Thị",120,120,6
Đoản Văn,Hoa Tường Vi Của Bác Sĩ Đàm FULL,Bạch Nhật Mộng Hoạn Giả,7.9,1546,Full,"Đoản Văn, Ngôn Tình",120,120,6
Đoản Văn,Xuyên Thành Nữ Phụ Pháo Hôi Tán Tỉnh Quân Gia Trong Niên Đại Văn,Nhân Chi,7.6,1472,Đang ra,"Truyện Nữ Cường, Hài Hước, Điền Văn, Đoản Văn, Đô Thị, Ngôn Tình, Nữ Phụ, Truyện Khác, Truyện Sủng, Truyện Gia Đấu",180,180,5
Đoản Văn,Nghe Nói Tôi Yêu Thầm Em,Khuyết Danh,7.9,1000,Full,"Đoản Văn, Đô Thị, Ngôn Tình, Truyện Sủng",,,0
Đoản Văn,Gió Biển Thổi Qua Mùa Hạ,Bạch Khuông Lương Thái Tử,8.0,1332,Full,"Đoản Văn, Đô Thị, Ngôn Tình",120,120,6
Đoản Văn,Ánh Trăng Sáng Lòng Anh,Vưu Tri Ngộ,7.9,1471,Full,"Đoản Văn, Đô Thị, Ngôn Tình, Truyện Sủng",120,120,7
Đoản Văn,Thừa Hoan Ký,Diệc Thư,7.2,2363,Đang ra,"Đoản Văn, Đô Thị, Ngôn Tình",120,120,20
Đoản Văn,100 Cách Thu Phục Đại Ca Chủ Nợ,Erin,7.7,1329,Full,"Hài Hước, Đoản Văn, Đô Thị, Ngôn Tình, Truyện Sủng",120,120,4
Đoản Văn,Mau Cứu Nó,Cẩm Sắt,8.1,1131,Full,"Đoản Văn, Đô Thị",120,120,4
Đoản Văn,Cho Tôi Một Cuộc Sống Mới,Hải Đích Cáp Tử,8.4,1444,Full,"Đoản Văn, Đô Thị, Ngôn Tình",120,120,4
Đoản Văn,Chuyên Tình Của Cây Nấm,Trạch Ân Zern,7.9,1357,Full,"Hài Hước, Đoản Văn, Đô Thị, Ngôn Tình, Truyện Sủng",120,120,5
Đoản Văn,Anh Ấy Chỉ Thần Phục Một Người,Tử Tây Hoan,7.4,1434,Full,"Đoản Văn, Ngôn Tình",120,120,4
Đoản Văn,Họa Sư Nghèo,Đa Thực Sinh Thái,7.3,1390,Full,"Cổ Đại, Đoản Văn, Ngôn Tình, Truyện Sủng",120,120,4
Đoản Văn,Anh Là Trăng Trên Bầu Trời FULL,Bồ Đào Bất Toan,7.8,5031,Full,"Đoản Văn, Đô Thị, Ngôn Tình",365,120,39
Đoản Văn,Độc Thân Xinh Đẹp,Miêu Yêu Tứ,7.9,1347,Full,"Đoản Văn, Đô Thị, Ngôn Tình, Truyện Sủng",120,120,5
Đoản Văn,Số Mệnh Định Sẵn,Trương Nhược Dư,7.5,1341,Full,"Đoản Văn, Đô Thị, Ngôn Tình, Truyện Sủng",120,120,8
Đoản Văn,Thiên Hạ Đệ Nhất liếm Chó,Ma Vương Tang Tang,7.4,1297,Full,"Đoản Văn, Đô Thị, Ngôn Tình, Truyện Sủng",120,120,4
Đoản Văn,Đại Ca Không Cô Đơn FULL,Trương Nhược Dư,7.1,1676,Full,"Đoản Văn, Đô Thị, Ngôn Tình",120,120,9
Đoản Văn,Gương Vỡ Không Lành,Ô Ngang Vi Vương,7.6,5576,Full,"Đoản Văn, Đô Thị, Ngôn Tình, Truyện Khác",365,120,22
Đoản Văn,Bạn Cùng Phòng Trà Xanh,Ôn Ấu Mễ,8.1,1110,Full,"Đoản Văn, Đô Thị, Ngôn Tình",90,90,3
Đoản Văn,Lì Xì May Mắn,Bạch Đào Nịnh Mông Mã Kỳ Đoá,8.0,1077,Full,"Đoản Văn, Ngôn Tình",90,90,3
Đoản Văn,Khi Trai Thẳng Biết Đọc Suy Nghĩ FULL,Ly Nô A Mãn,7.6,1378,Full,"Đoản Văn, Ngôn Tình, Huyền huyễn",90,90,16
Đoản Văn,Thích Hay Không,Băng Đảo Tam Phân Điền,7.4,1000,Đang ra,"Đoản Văn, Đô Thị, Ngôn Tình, Truyện Sủng",90,90,6
Đoản Văn,Hồ Điệp Cùng Kình Ngư,Tuế Kiến,7.7,5035,Đang ra,"Đoản Văn, Ngôn Tình",730,90,19
Đoản Văn,Hoài Bích Kỳ Tội,Dương Thấm Thấm Ngật Qua,8.4,1073,Full,"Cổ Đại, Đoản Văn, Ngôn Tình",90,90,3
Đoản Văn,Cục Xử Lý Hiện Tượng Siêu Nhiên 1 - Tham,Bất Tá Quang,7.6,1000,Full,"Đoản Văn, Đô Thị, Linh Dị, Ngôn Tình",90,90,3
Đoản Văn,Lời Hồi Đáp Của Đồ Bạch,Điềm Tâm Ngạnh Hán,8.3,1000,Full,"Đoản Văn, Đô Thị, Linh Dị, Ngôn Tình",90,90,7
Đoản Văn,Nếu Được Một Lần Sống Lại,Thích Uống Sữa Dừa,7.5,1000,Full,"Đoản Văn, Trọng Sinh, Ngôn Tình, Truyện Sủng",90,90,6
Đoản Văn,Trùng Sinh Làm Học Bá,Thập Lưỡng Tương Tư,7.8,1000,Full,"Đoản Văn, Đô Thị, Trọng Sinh, Ngôn Tình",90,90,4
Đoản Văn,Vận Mệnh Rực Rỡ,Vương Đại Tráng Nhạy Cảm,8.4,1129,Full,"Đoản Văn, Đô Thị, Trọng Sinh",90,90,4
Đoản Văn,Sống Lại Tôi Từ Chối Làm Mẹ Đỡ Đầu FULL,Bánh pudding nhỏ,7.8,1000,Full,"Truyện Nữ Cường, Đoản Văn, Đô Thị, Trọng Sinh",90,90,6
Đoản Văn,Tra Nam Tiện Nữ Đôi Lứa Xứng Đôi,Man Vu,8.5,1000,Full,"Đoản Văn, Đô Thị, Trọng Sinh, Ngôn Tình",90,90,5
Đoản Văn,Xuyên Thành Con Gái Của Nữ Phụ Độc Ác,Trừ Dĩ Nhất,8.2,1000,Full,"Đoản Văn, Đô Thị, Ngôn Tình, Xuyên Không",90,90,4
Đoản Văn,Hôm Nay Ta Cũng Ghét Nhiếp Chính Vương,Thẩm Nhất Đao,7.4,1000,Full,"Cổ Đại, Đoản Văn, Ngôn Tình",90,90,5
Đoản Văn,Thế Thân Hắn Không Xứng Có Được Tôi,Nhất Phủng Vọng Thư,8.5,1000,Full,"Hài Hước, Đoản Văn, Đô Thị, Ngôn Tình",90,90,5
Đoản Văn,Tờ Vé Số Chết Chóc,Đoạt Mệnh Thái Phiếu,7.9,1000,Full,"Đoản Văn, Đô Thị, Linh Dị, Ngôn Tình",,,0
Cổ Đại,Cửa Tiệm Tạp Hóa Của Tôi Bị Trói Chặt Với Hệ Thống Giao Dịch Vị Diện,Ái Cật Quất Tử Đích Bì Bì,7.7,1000,Đang ra,"Truyện Nữ Cường, Cổ Đại, Hài Hước, Điền Văn, Đô Thị, Ngôn Tình, Dị Giới, Truyện Khác, Tiên Hiệp, Huyền huyễn",21,21,22
Cổ Đại,Dao Lâm Ngọc Thụ,Tiểu Ngư Nhi,7.4,1000,Đang ra,"Truyện Ngược, Cổ Đại, Ngôn Tình, Truyện Sủng",21,21,20
Cổ Đại,Hoàng Đế Này Biết Đọc Tâm Trí,Vưu Ni Ti,7.6,1000,Đang ra,"Dị Năng, Truyện Nữ Cường, Cổ Đại, Trọng Sinh, Ngôn Tình, Quan Trường, Truyện Khác, Xuyên Không, Truyện Sủng, Truyện Cung Đấu",28,28,5
Cổ Đại,Biểu Tiểu Thư Không Sống Quá Mười Bảy,Tiểu Hài Ái Cật Đường,7.6,1000,Đang ra,"Truyện Nữ Cường, Cổ Đại, Hài Hước, Trọng Sinh, Ngôn Tình, Nữ Phụ, Truyện Khác, Truyện Sủng, Truyện Cung Đấu, Truyện Gia Đấu",30,30,6
Cổ Đại,Toàn Bộ Vai Ác Cưng Chiều Tiểu Sư Muội,Phù Đảo,7.9,1000,Đang ra,"Cổ Đại, Truyện Khác, Tiên Hiệp, Huyền huyễn",14,14,50
Cổ Đại,Chiếm Lấy Ánh Trăng,Tê Nhai,7.9,1000,Đang ra,"Truyện Nữ Cường, Truyện Ngược, Cổ Đại, Ngôn Tình, Quan Trường, Truyện Khác, Truyện Sủng, Truyện Cung Đấu",30,30,50
Cổ Đại,Lãnh Vương Sủng Thê,Yuriko2002,7.4,1000,Đang ra,"Cổ Đại, Ngôn Tình, Truyện Khác",30,30,61
Cổ Đại,Sáu Bảo Bảo May Mắn Trùng Sinh Mẫu Thân Bùng Nổ Đứng Lên!,Tô Tiểu Thần,7.2,1000,Đang ra,"Cổ Đại, Trọng Sinh, Ngôn Tình, Truyện Sủng",30,30,50
Cổ Đại,Ngỗ Tác Số Một Chiếu Ngục,Phượng Cửu U,7.8,1000,Đang ra,"Cổ Đại, Truyện Khác, Truyện Sủng, Thám Hiểm, Huyền huyễn",30,30,15
Cổ Đại,Xuyên Thành Giống Cái Siêu Ngoan Được Các Đại Lão Đoàn Sủng,Hoa Biến Trủng,7.8,1000,Đang ra,"Cổ Đại, Trọng Sinh, Ngôn Tình, Dị Giới, Truyện Khác, Xuyên Không, Truyện Sủng, Huyền huyễn",21,21,6
Cổ Đại,Tiểu Sư Muội Nàng Khiến Giới Tu Tiên Phải Khóc,Kiểu Nguyệt Huề Tinh Thần,7.6,1000,Đang ra,"Truyện Nữ Cường, Cổ Đại, Ngôn Tình, Truyện Khác, Tiên Hiệp, Truyện Sủng, Huyền huyễn",30,30,2
Cổ Đại,Thẩm Ký Đường,Sầm Thanh Yến,7.2,1000,Đang ra,"Truyện Nữ Cường, Cổ Đại, Hài Hước, Điền Văn, Trọng Sinh, Ngôn Tình, Truyện Khác, Xuyên Không, Truyện Sủng",21,21,50
Cổ Đại,Đầu Bếp Kiêm Ngoại Thất Của Thế Tử FULL,Phong Xúc Cầm Minh,7.1,1000,Full,"Cổ Đại, Hài Hước, Ngôn Tình",30,30,14
Linh Dị,Chủ Tịch Phu Nhân Lại Bày Sạp Bói Rồi,Mộc Phủ Phong,7.9,1000,Đang ra,"Dị Năng, Truyện Nữ Cường, Hài Hước, Đô Thị, Linh Dị, Ngôn Tình, Truyện Khác, Truyện Sủng, Huyền huyễn",30,30,35
Cổ Đại,Quận Chúa Xinh Đẹp Đem Lòng Yêu Mã Văn Tài,Cựu Thập Nhất,7.3,1000,Đang ra,"Lịch Sử, Cổ Đại, Ngôn Tình, Truyện Sủng",30,30,50
Cổ Đại,Phúc Tinh Soi Sáng,Tiếu Giai Nhân,7.4,1000,Đang ra,"Cổ Đại, Điền Văn, Ngôn Tình",30,30,16
Cổ Đại,Thanh Lãnh Vạn Người Mê Luôn Là Bị Người Khao Khát,Hỷ Tước Minh Chi,7.9,1000,Đang ra,"Lịch Sử, Truyện Nữ Cường, Cổ Đại, Hài Hước, Trọng Sinh, Ngôn Tình, Quan Trường, Truyện Khác, Tiên Hiệp, Xuyên Không, Truyện Sủng, Huyền huyễn",30,30,5
Cổ Đại,Tân Nương Xung Hỉ Của Tướng Quân FULL,A Nào,7.2,1000,Full,"Cổ Đại, Ngôn Tình, Truyện Sủng",30,30,12
Cổ Đại,Vận Mệnh Tuyệt Bút,Vũ Thiên Vân,7.9,1000,Đang ra,"Truyện Ngược, Cổ Đại, Truyện Teen, Ngôn Tình, Xuyên Không, Truyện Sủng",30,30,40
Cổ Đại,Từ Xưa Kẻ Ngốc Luôn Khắc Phản Diện,Kỳ Anh,7.7,11843,Đang ra,"Cổ Đại, Hài Hước, Linh Dị, Ngôn Tình, Xuyên Không, Huyền huyễn",300,30,132
Linh Dị,Căn Phòng Sinh Tồn Ta Biết Trước Nhắc Nhở Sau Cánh Cửa,Thường Lộc,7.2,1000,Đang ra,"Truyện Nữ Cường, Điền Văn, Đô Thị, Linh Dị, Ngôn Tình, Dị Giới, Truyện Khác, Mạt Thế, Thám Hiểm, Võng Du, Huyền huyễn",30,30,5
Linh Dị,Lời Nguyền Oan,Vô Hiệu,7.2,1000,Đang ra,"Linh Dị, Truyện Teen, Ngôn Tình",60,30,32
Linh Dị,"Ngoan, Cái Này Không Thể Ăn",Tô Tửu,9.3,7141,Đang ra,"Linh Dị, Bách Hợp, Truyện Sủng",1095,30,48
Linh Dị,Sốc! Nhân Viên Sở Thú Của Ta Toàn Là Yêu Quái,Phán Tinh Tinh,7.2,1000,Đang ra,"Truyện Nữ Cường, Hài Hước, Điền Văn, Đô Thị, Linh Dị, Ngôn Tình, Truyện Sủng",30,30,5
Linh Dị,Thiên Nhãn Quỷ Y,Kiều Phi,8.2,2255,Đang ra,"Dị Năng, Đô Thị, Linh Dị, Truyện Teen, Ngôn Tình",210,30,45
Linh Dị,Xuyên Sách Sau Khi Nữ Chính Nhận Nhầm Sư Tôn,Tinh Cức,8.2,1000,Đang ra,"Cổ Đại, Linh Dị, Ngôn Tình, Truyện Khác, Tiên Hiệp, Truyện Sủng, Huyền huyễn",30,30,73
Linh Dị,Trộm Mộ Nuôi Chồng,Hoa Liễm Ngọc,7.5,1000,Đang ra,"Linh Dị, Ngôn Tình",30,30,50
Linh Dị,Xem Bói Quá Chuẩn Bị Cảnh Sát Trưởng Hương Giang Để Ý,Tụ Bát Phương Tài Nguyệt Nguyệt,7.9,1000,Đang ra,"Truyện Nữ Cường, Hài Hước, Đô Thị, Linh Dị, Ngôn Tình, Truyện Khác, Xuyên Không, Truyện Sủng",30,30,5
Linh Dị,Âm Sinh Nữ Long Vương Thê,Vương Quyền Nguyệt Sơ,7.9,1000,Đang ra,"Truyện Nữ Cường, Hài Hước, Đô Thị, Linh Dị, Ngôn Tình, Truyện Sủng, Huyền huyễn",28,28,35
Linh Dị,Ký Khế Ước Với Ác Quỷ,Tư Không Vũ Tịch,7.2,1000,Đang ra,"Linh Dị, Ngôn Tình, Huyền huyễn",21,21,41
Linh Dị,Quy Tắc Loại Chuyện Lạ 4016,Thương Nguyệt Huyền,7.9,1000,Đang ra,"Đô Thị, Linh Dị",21,21,5
Linh Dị,Tiểu Thư Nhà Giàu Debut Cổ Xuyên Kim,Thôn Ngư,7.3,1000,Đang ra,"Truyện Nữ Cường, Hài Hước, Điền Văn, Đô Thị, Linh Dị, Trọng Sinh, Ngôn Tình, Nữ Phụ, Truyện Khác, Khoa Huyễn, Xuyên Không, Truyện Sủng, Truyện Gia Đấu, Huyền huyễn",21,21,5
Linh Dị,Tôi Cùng Nữ Yêu Ký Tên Biến Thân Trở Thành Bậc Thầy Huyền Môn,Trường An Lệ Chi,7.9,1000,Đang ra,"Truyện Nữ Cường, Đô Thị, Linh Dị, Ngôn Tình, Truyện Khác, Huyền huyễn",28,28,49
Linh Dị,Ta Có Một Vương Triều Quỷ,Thanh Phù Tán Nhân,7.3,1000,Đang ra,"Truyện Nữ Cường, Đô Thị, Linh Dị, Dị Giới, Truyện Khác",14,14,5
Linh Dị,Sau Khi Sống Lại Bà Cô Huyền Môn Phong Thần,Chá Mật,7.0,1000,Đang ra,"Dị Năng, Truyện Nữ Cường, Đô Thị, Linh Dị, Trọng Sinh, Ngôn Tình, Dị Giới, Nữ Phụ, Truyện Khác, Khoa Huyễn, Xuyên Không, Huyền huyễn",21,21,5
Linh Dị,Thiên Âm Giới - Vạn Kiếp Lưu Duyên,Ngọc Hải Lam Trang,7.2,1000,Đang ra,"Linh Dị, Ngôn Tình",28,28,25
Linh Dị,Ăn Dưa Hóng Drama Trong Thế Giới Toàn Là Nhân Vật Chính,Vũ Hiên W,7.9,1000,Đang ra,"Dị Năng, Hài Hước, Đô Thị, Linh Dị, Ngôn Tình, Xuyên Không, Truyện Sủng, Mạt Thế, Huyền huyễn",30,30,50
Linh Dị,Thập Niên 50 Sau Khi Xuyên Sách Tôi Dẫn Con Tìm Cha Chết Sớm Của Bọn Nhỏ,Yến Tam Nguyệt,7.3,1000,Đang ra,"Truyện Nữ Cường, Điền Văn, Đô Thị, Linh Dị, Trọng Sinh, Ngôn Tình, Nữ Phụ, Truyện Khác, Xuyên Không, Truyện Sủng",14,14,5
Linh Dị,Quỷ Xá,Dạ Lai Phong Vũ Thanh,7.5,1000,Đang ra,"Đô Thị, Linh Dị, Truyện Khác, Huyền huyễn",30,30,50
Linh Dị,Tận Thế Trùng Sinh Ta Điên Cuồng Độn Vật Tư Nghịch Tập Đại Lão,Hữu chích lê,7.1,1000,Đang ra,"Dị Năng, Truyện Nữ Cường, Đô Thị, Linh Dị, Trọng Sinh, Ngôn Tình, Dị Giới, Truyện Khác, Mạt Thế, Huyền huyễn",7,7,11
Linh Dị,Từ Tu Chân Giới Quay Về Tôi Mở Một Vườn Thú,Bảo Điển,7.9,1000,Đang ra,"Dị Năng, Truyện Nữ Cường, Hài Hước, Điền Văn, Đô Thị, Linh Dị, Trọng Sinh, Ngôn Tình, Truyện Khác, Tiên Hiệp, Xuyên Không, Truyện Sủng, Huyền huyễn",7,7,12
Linh Dị,Thiên Nam Pháp Hội,Nhat Dinh,7.9,4451,Đang ra,"Đô Thị, Linh Dị, Truyện Teen, Việt Nam",210,30,87
Linh Dị,Trò Chơi Tận Thế Không Cần Hoảng Trước Bán Thuốc Sau Xây Nhà,Miêu Trảo Đường,7.7,1000,Đang ra,"Lịch Sử, Dị Năng, Truyện Nữ Cường, Hài Hước, Điền Văn, Đô Thị, Linh Dị, Truyện Teen, Ngôn Tình, Dị Giới, Nữ Phụ, Truyện Khác, Mạt Thế, Huyền huyễn",14,14,5
Linh Dị,Vị Máu,Akkd Hakns,7.0,1000,Đang ra,"Linh Dị, Ngôn Tình, Huyền huyễn",30,30,46
Linh Dị,Lớp Học Của Cừu,Sơn Trà Miêu,7.4,1000,Đang ra,"Đô Thị, Linh Dị",7,7,12
Linh Dị,Phà Âm Dương,Mạnh Tây Thi,7.9,1000,Đang ra,"Đô Thị, Linh Dị, Truyện Khác, Huyền huyễn",7,7,15
Cổ Đại,Thời Không Cổ Đại Ta Từ Chối Ngươi,Tiểu Tinh Nguyệt,7.4,3047,Đang ra,"Cổ Đại, Ngôn Tình, Xuyên Không",360,30,82
Cổ Đại,Tiểu Dương Đà,Vô Liêu Đáo Để,7.2,16772,Đang ra,"Cổ Đại, Xuyên Không, Bách Hợp, Huyền huyễn",730,30,144
Cổ Đại,Tử Di,Chung Mạc Ly,7.9,8297,Đang ra,"Truyện Nữ Cường, Cổ Đại, Trọng Sinh, Tiên Hiệp, Huyền huyễn",330,30,166
